ID STAR;SGidSourceEnt
156477;UBFC_ADUM_ UBFC_77215
122114;UBFC_ADUM_ UBFC_77214
125815;UBFC_ADUM_ UBFC_77170
102866;UBFC_ADUM_ UBFC_77091
102836;UBFC_ADUM_ UBFC_77090
114112;UBFC_ADUM_ UBFC_77089
138541;UBFC_ADUM_ UBFC_76649
138064;UBFC_ADUM_ UBFC_76438
113502;UBFC_ADUM_ UBFC_74713
142141;UBFC_ADUM_ UBFC_74527
139370;UBFC_ADUM_ UBFC_74127
171480;UBFC_ADUM_ UBFC_73642
134816;UBFC_ADUM_ UBFC_73619
106842;UBFC_ADUM_ UBFC_73445
144322;UBFC_ADUM_ UBFC_73333
179550;UBFC_ADUM_ UBFC_73118
160122;UBFC_ADUM_ UBFC_73016
119190;UBFC_ADUM_ UBFC_73015
142106;UBFC_ADUM_ UBFC_73005
106843;UBFC_ADUM_ UBFC_72989
107857;UBFC_ADUM_ UBFC_72941
166805;UBFC_ADUM_ UBFC_72940
120104;UBFC_ADUM_ UBFC_72609
165467;UBFC_ADUM_ UBFC_71991
170741;UBFC_ADUM_ UBFC_71990
132233;UBFC_ADUM_ UBFC_71986
170494;UBFC_ADUM_ UBFC_71984
181744;UBFC_ADUM_ UBFC_69902
181302;UBFC_ADUM_ UBFC_69863
129702;UBFC_ADUM_ UBFC_69785
131161;UBFC_ADUM_ UBFC_69485
165459;UBFC_ADUM_ UBFC_69007
148319;UBFC_ADUM_ UBFC_68949
165497;UBFC_ADUM_ UBFC_68842
146206;UBFC_ADUM_ UBFC_68841
181743;UBFC_ADUM_ UBFC_68840
121590;UBFC_ADUM_ UBFC_68205
141324;UBFC_ADUM_ UBFC_66816
106356;UBFC_ADUM_ UBFC_66767
107494;UBFC_ADUM_ UBFC_66524
107495;UBFC_ADUM_ UBFC_66523
131931;UBFC_ADUM_ UBFC_66196
102892;UBFC_ADUM_ UBFC_66137
126113;UBFC_ADUM_ UBFC_66039
153799;UBFC_ADUM_ UBFC_66008
146504;UBFC_ADUM_ UBFC_65992
153809;UBFC_ADUM_ UBFC_65964
145308;UBFC_ADUM_ UBFC_65786
180345;UBFC_ADUM_ UBFC_65717
155896;UBFC_ADUM_ UBFC_65634
110721;UBFC_ADUM_ UBFC_65614
118054;UBFC_ADUM_ UBFC_65450
114233;UBFC_ADUM_ UBFC_65340
117729;UBFC_ADUM_ UBFC_65257
141347;UBFC_ADUM_ UBFC_65120
143987;UBFC_ADUM_ UBFC_64637
165617;UBFC_ADUM_ UBFC_64360
141359;UBFC_ADUM_ UBFC_64133
115626;UBFC_ADUM_ UBFC_63969
119954;UBFC_ADUM_ UBFC_63958
171436;UBFC_ADUM_ UBFC_63928
140889;UBFC_ADUM_ UBFC_63913
142408;UBFC_ADUM_ UBFC_63847
115624;UBFC_ADUM_ UBFC_63602
160200;UBFC_ADUM_ UBFC_63442
142869;UBFC_ADUM_ UBFC_63414
170742;UBFC_ADUM_ UBFC_63213
102887;UBFC_ADUM_ UBFC_63003
127087;UBFC_ADUM_ UBFC_62849
145113;UBFC_ADUM_ UBFC_59535
160198;UBFC_ADUM_ UBFC_59240
127090;UBFC_ADUM_ UBFC_59227
118609;UBFC_ADUM_ UBFC_59203
114247;UBFC_ADUM_ UBFC_59162
128042;UBFC_ADUM_ UBFC_59129
152128;UBFC_ADUM_ UBFC_59128
105853;UBFC_ADUM_ UBFC_58772
132221;UBFC_ADUM_ UBFC_58605
111202;UBFC_ADUM_ UBFC_58603
110607;UBFC_ADUM_ UBFC_58315
125637;UBFC_ADUM_ UBFC_58264
152465;UBFC_ADUM_ UBFC_58109
146027;UBFC_ADUM_ UBFC_57440
131940;UBFC_ADUM_ UBFC_57416
152493;UBFC_ADUM_ UBFC_57283
114690;UBFC_ADUM_ UBFC_57114
122402;UBFC_ADUM_ UBFC_57031
114757;UBFC_ADUM_ UBFC_57016
157777;UBFC_ADUM_ UBFC_56796
149356;UBFC_ADUM_ UBFC_56725
104131;UBFC_ADUM_ UBFC_56567
148010;UBFC_ADUM_ UBFC_56566
184238;UBFC_ADUM_ UBFC_56430
124459;UBFC_ADUM_ UBFC_56404
114238;UBFC_ADUM_ UBFC_56329
102832;UBFC_ADUM_ UBFC_54505
114251;UBFC_ADUM_ UBFC_54223
124429;UBFC_ADUM_ UBFC_54166
120898;UBFC_ADUM_ UBFC_54102
128594;UBFC_ADUM_ UBFC_53942
113836;UBFC_ADUM_ UBFC_53787
131160;UBFC_ADUM_ UBFC_53778
109570;UBFC_ADUM_ UBFC_53705
109120;UBFC_ADUM_ UBFC_53465
114706;UBFC_ADUM_ UBFC_53155
138966;UBFC_ADUM_ UBFC_52825
111259;UBFC_ADUM_ UBFC_52816
133159;UBFC_ADUM_ UBFC_52450
114250;UBFC_ADUM_ UBFC_52330
102883;UBFC_ADUM_ UBFC_52317
102854;UBFC_ADUM_ UBFC_51887
102893;UBFC_ADUM_ UBFC_51649
102884;UBFC_ADUM_ UBFC_51497
105658;UBFC_ADUM_ UBFC_51356
119477;UBFC_ADUM_ UBFC_51169
122719;UBFC_ADUM_ UBFC_51130
126095;UBFC_ADUM_ UBFC_51020
107472;UBFC_ADUM_ UBFC_50917
102880;UBFC_ADUM_ UBFC_50316
139633;UBFC_ADUM_ UBFC_50256
114235;UBFC_ADUM_ UBFC_44909
160533;UBFC_ADUM_ UBFC_44589
102859;UBFC_ADUM_ UBFC_44223
114708;UBFC_ADUM_ UBFC_44096
133708;UBFC_ADUM_ UBFC_43979
114252;UBFC_ADUM_ UBFC_43867
102849;UBFC_ADUM_ UBFC_43845
139638;UBFC_ADUM_ UBFC_43785
128642;UBFC_ADUM_ UBFC_43391
126798;UBFC_ADUM_ UBFC_42700
125263;UBFC_ADUM_ UBFC_42673
111200;UBFC_ADUM_ UBFC_42325
115103;UBFC_ADUM_ UBFC_42078
114635;UBFC_ADUM_ UBFC_41729
102867;UBFC_ADUM_ UBFC_38628
114707;UBFC_ADUM_ UBFC_37419
102794;UBFC_ADUM_ UBFC_36800
114259;UBFC_ADUM_ UBFC_36799
110470;UBFC_ADUM_ UBFC_36797
103243;UBFC_ADUM_ UBFC_36173
115990;UBFC_ADUM_ UBFC_33653
149419;UBFC_ADUM_ UBFC_121774
160084;UBFC_ADUM_ UBFC_121359
177502;UBFC_ADUM_ UBFC_120694
145832;UBFC_ADUM_ UBFC_120624
180454;UBFC_ADUM_ UBFC_119314
173728;UBFC_ADUM_ UBFC_117074
184560;UBFC_ADUM_ UBFC_114478
180647;UBFC_ADUM_ UBFC_114069
166844;UBFC_ADUM_ UBFC_113831
179213;UBFC_ADUM_ UBFC_113816
185993;UBFC_ADUM_ UBFC_113002
184342;UBFC_ADUM_ UBFC_112148
185377;UBFC_ADUM_ UBFC_111748
181213;UBFC_ADUM_ UBFC_109759
183563;UBFC_ADUM_ UBFC_109232
178218;UBFC_ADUM_ UBFC_109149
174010;UBFC_ADUM_ UBFC_109138
155244;UBFC_ADUM_ UBFC_109107
180940;UBFC_ADUM_ UBFC_108505
173684;UBFC_ADUM_ UBFC_108486
184960;UBFC_ADUM_ UBFC_108465
166065;UBFC_ADUM_ UBFC_108342
185122;UBFC_ADUM_ UBFC_108280
184816;UBFC_ADUM_ UBFC_108148
177195;UBFC_ADUM_ UBFC_108118
170325;UBFC_ADUM_ UBFC_107966
185522;UBFC_ADUM_ UBFC_107762
179750;UBFC_ADUM_ UBFC_107710
184042;UBFC_ADUM_ UBFC_107543
181838;UBFC_ADUM_ UBFC_107528
181365;UBFC_ADUM_ UBFC_107527
146990;UBFC_ADUM_ UBFC_107392
169620;UBFC_ADUM_ UBFC_107370
160119;UBFC_ADUM_ UBFC_107199
184769;UBFC_ADUM_ UBFC_107191
158951;UBFC_ADUM_ UBFC_107190
164643;UBFC_ADUM_ UBFC_107167
160120;UBFC_ADUM_ UBFC_107151
184055;UBFC_ADUM_ UBFC_107148
179037;UBFC_ADUM_ UBFC_107118
169852;UBFC_ADUM_ UBFC_107092
178086;UBFC_ADUM_ UBFC_107078
184522;UBFC_ADUM_ UBFC_107076
160117;UBFC_ADUM_ UBFC_107075
171632;UBFC_ADUM_ UBFC_107072
183847;UBFC_ADUM_ UBFC_107071
160422;UBFC_ADUM_ UBFC_107067
170047;UBFC_ADUM_ UBFC_107063
185826;UBFC_ADUM_ UBFC_106850
186109;UBFC_ADUM_ UBFC_106847
164543;UBFC_ADUM_ UBFC_106845
163159;UBFC_ADUM_ UBFC_106843
155301;UBFC_ADUM_ UBFC_106606
172189;UBFC_ADUM_ UBFC_106275
165199;UBFC_ADUM_ UBFC_106130
173106;UBFC_ADUM_ UBFC_106125
171069;UBFC_ADUM_ UBFC_106120
173078;UBFC_ADUM_ UBFC_106117
186696;UBFC_ADUM_ UBFC_106106
183195;UBFC_ADUM_ UBFC_105939
171328;UBFC_ADUM_ UBFC_105858
186577;UBFC_ADUM_ UBFC_105784
172839;UBFC_ADUM_ UBFC_105754
182378;UBFC_ADUM_ UBFC_105704
166929;UBFC_ADUM_ UBFC_105623
167286;UBFC_ADUM_ UBFC_105622
184937;UBFC_ADUM_ UBFC_105589
155946;UBFC_ADUM_ UBFC_105560
173046;UBFC_ADUM_ UBFC_105559
174720;UBFC_ADUM_ UBFC_105555
184511;UBFC_ADUM_ UBFC_105554
172300;UBFC_ADUM_ UBFC_105480
180297;UBFC_ADUM_ UBFC_105471
172505;UBFC_ADUM_ UBFC_105465
176390;UBFC_ADUM_ UBFC_105461
169064;UBFC_ADUM_ UBFC_105459
171441;UBFC_ADUM_ UBFC_105426
170726;UBFC_ADUM_ UBFC_105087
170502;UBFC_ADUM_ UBFC_105085
184032;UBFC_ADUM_ UBFC_105075
169029;UBFC_ADUM_ UBFC_105074
185367;UBFC_ADUM_ UBFC_105071
183552;UBFC_ADUM_ UBFC_105070
183155;UBFC_ADUM_ UBFC_105066
170349;UBFC_ADUM_ UBFC_104909
171142;UBFC_ADUM_ UBFC_104897
182447;UBFC_ADUM_ UBFC_104867
181805;UBFC_ADUM_ UBFC_104865
167539;UBFC_ADUM_ UBFC_104862
181779;UBFC_ADUM_ UBFC_104823
179104;UBFC_ADUM_ UBFC_104809
168144;UBFC_ADUM_ UBFC_104796
183450;UBFC_ADUM_ UBFC_104789
170369;UBFC_ADUM_ UBFC_104688
183560;UBFC_ADUM_ UBFC_104686
171346;UBFC_ADUM_ UBFC_104673
170607;UBFC_ADUM_ UBFC_104578
161444;UBFC_ADUM_ UBFC_104472
177742;UBFC_ADUM_ UBFC_104470
184541;UBFC_ADUM_ UBFC_104468
181381;UBFC_ADUM_ UBFC_104428
184024;UBFC_ADUM_ UBFC_104421
166037;UBFC_ADUM_ UBFC_104419
166732;UBFC_ADUM_ UBFC_104416
184439;UBFC_ADUM_ UBFC_104407
171026;UBFC_ADUM_ UBFC_104405
160962;UBFC_ADUM_ UBFC_104356
171418;UBFC_ADUM_ UBFC_104339
163373;UBFC_ADUM_ UBFC_104267
169028;UBFC_ADUM_ UBFC_104264
170480;UBFC_ADUM_ UBFC_104183
172264;UBFC_ADUM_ UBFC_103840
179089;UBFC_ADUM_ UBFC_103838
184755;UBFC_ADUM_ UBFC_103836
173523;UBFC_ADUM_ UBFC_103373
171840;UBFC_ADUM_ UBFC_103267
170485;UBFC_ADUM_ UBFC_103265
178601;UBFC_ADUM_ UBFC_103264
184364;UBFC_ADUM_ UBFC_103253
182583;UBFC_ADUM_ UBFC_103239
168508;UBFC_ADUM_ UBFC_103157
170495;UBFC_ADUM_ UBFC_103077
180658;UBFC_ADUM_ UBFC_103035
173339;UBFC_ADUM_ UBFC_103032
170178;UBFC_ADUM_ UBFC_103023
171313;UBFC_ADUM_ UBFC_103022
172791;UBFC_ADUM_ UBFC_103021
185135;UBFC_ADUM_ UBFC_103009
171454;UBFC_ADUM_ UBFC_103006
168124;UBFC_ADUM_ UBFC_102959
169059;UBFC_ADUM_ UBFC_102887
167842;UBFC_ADUM_ UBFC_102883
169993;UBFC_ADUM_ UBFC_102825
167432;UBFC_ADUM_ UBFC_102726
183121;UBFC_ADUM_ UBFC_102696
177492;UBFC_ADUM_ UBFC_102694
170483;UBFC_ADUM_ UBFC_102693
171607;UBFC_ADUM_ UBFC_102690
171861;UBFC_ADUM_ UBFC_102655
181126;UBFC_ADUM_ UBFC_102654
176956;UBFC_ADUM_ UBFC_102636
172722;UBFC_ADUM_ UBFC_102487
172207;UBFC_ADUM_ UBFC_102375
169650;UBFC_ADUM_ UBFC_102349
172581;UBFC_ADUM_ UBFC_102342
169655;UBFC_ADUM_ UBFC_102282
185868;UBFC_ADUM_ UBFC_102148
182720;UBFC_ADUM_ UBFC_102027
166385;UBFC_ADUM_ UBFC_101764
171927;UBFC_ADUM_ UBFC_101744
178706;UBFC_ADUM_ UBFC_101741
171339;UBFC_ADUM_ UBFC_101736
158250;UBFC_ADUM_ UBFC_101735
172550;UBFC_ADUM_ UBFC_101733
163390;UBFC_ADUM_ UBFC_101696
185198;UBFC_ADUM_ UBFC_101695
169441;UBFC_ADUM_ UBFC_101577
172280;UBFC_ADUM_ UBFC_101574
186521;UBFC_ADUM_ UBFC_101573
174920;UBFC_ADUM_ UBFC_101572
185138;UBFC_ADUM_ UBFC_101465
179341;UBFC_ADUM_ UBFC_101446
171011;UBFC_ADUM_ UBFC_101445
181141;UBFC_ADUM_ UBFC_101432
172912;UBFC_ADUM_ UBFC_101351
176990;UBFC_ADUM_ UBFC_101022
182943;UBFC_ADUM_ UBFC_100897
182948;UBFC_ADUM_ UBFC_100877
172238;UBFC_ADUM_ UBFC_100835
172474;UBFC_ADUM_ UBFC_100823
166763;UBFC_ADUM_ UBFC_100815
179819;UBFC_ADUM_ UBFC_100814
170724;UBFC_ADUM_ UBFC_100811
186225;UBFC_ADUM_ UBFC_100810
185521;UBFC_ADUM_ UBFC_100775
159200;UBFC_ADUM_ UBFC_100487
130130;UBFC_ADUM_ UBFC_100475
170720;UBFC_ADUM_ UBFC_100474
172780;UBFC_ADUM_ UBFC_100469
